profile,ear,band,centre_hz,edge_low_hz,edge_high_hz,input_level_db_spl,gain_db,output_level_db_spl
N1,left,4,841.0000,648.4597,1090.5000,5.0,0.000000,5.000000
N1,left,4,841.0000,648.4597,1090.5000,6.0,0.000000,6.000000
N1,left,4,841.0000,648.4597,1090.5000,7.0,0.000000,7.000000
N1,left,4,841.0000,648.4597,1090.5000,8.0,0.000000,8.000000
N1,left,4,841.0000,648.4597,1090.5000,9.0,0.000000,9.000000
N1,left,4,841.0000,648.4597,1090.5000,10.0,0.000000,10.000000
N1,left,4,841.0000,648.4597,1090.5000,11.0,0.000000,11.000000
N1,left,4,841.0000,648.4597,1090.5000,12.0,0.000000,12.000000
N1,left,4,841.0000,648.4597,1090.5000,13.0,0.000000,13.000000
N1,left,4,841.0000,648.4597,1090.5000,14.0,0.000000,14.000000
N1,left,4,841.0000,648.4597,1090.5000,15.0,0.000000,15.000000
N1,left,4,841.0000,648.4597,1090.5000,16.0,0.000000,16.000000
N1,left,4,841.0000,648.4597,1090.5000,17.0,0.000000,17.000000
N1,left,4,841.0000,648.4597,1090.5000,18.0,0.000000,18.000000
N1,left,4,841.0000,648.4597,1090.5000,19.0,0.000000,19.000000
N1,left,4,841.0000,648.4597,1090.5000,20.0,0.000000,20.000000
N1,left,4,841.0000,648.4597,1090.5000,21.0,0.000000,21.000000
N1,left,4,841.0000,648.4597,1090.5000,22.0,0.000000,22.000000
N1,left,4,841.0000,648.4597,1090.5000,23.0,0.000000,23.000000
N1,left,4,841.0000,648.4597,1090.5000,24.0,0.000000,24.000000
N1,left,4,841.0000,648.4597,1090.5000,25.0,0.000000,25.000000
N1,left,4,841.0000,648.4597,1090.5000,26.0,0.000000,26.000000
N1,left,4,841.0000,648.4597,1090.5000,27.0,0.000000,27.000000
N1,left,4,841.0000,648.4597,1090.5000,28.0,0.000000,28.000000
N1,left,4,841.0000,648.4597,1090.5000,29.0,0.000000,29.000000
N1,left,4,841.0000,648.4597,1090.5000,30.0,0.000000,30.000000
N1,left,4,841.0000,648.4597,1090.5000,31.0,0.000000,31.000000
N1,left,4,841.0000,648.4597,1090.5000,32.0,0.000000,32.000000
N1,left,4,841.0000,648.4597,1090.5000,33.0,0.000000,33.000000
N1,left,4,841.0000,648.4597,1090.5000,34.0,0.000000,34.000000
N1,left,4,841.0000,648.4597,1090.5000,35.0,0.000000,35.000000
N1,left,4,841.0000,648.4597,1090.5000,36.0,0.000000,36.000000
N1,left,4,841.0000,648.4597,1090.5000,37.0,0.000000,37.000000
N1,left,4,841.0000,648.4597,1090.5000,38.0,0.000000,38.000000
N1,left,4,841.0000,648.4597,1090.5000,39.0,0.000000,39.000000
N1,left,4,841.0000,648.4597,1090.5000,40.0,0.000000,40.000000
N1,left,4,841.0000,648.4597,1090.5000,41.0,0.000000,41.000000
N1,left,4,841.0000,648.4597,1090.5000,42.0,0.000000,42.000000
N1,left,4,841.0000,648.4597,1090.5000,43.0,0.000000,43.000000
N1,left,4,841.0000,648.4597,1090.5000,44.0,0.000000,44.000000
N1,left,4,841.0000,648.4597,1090.5000,45.0,0.000000,45.000000
N1,left,4,841.0000,648.4597,1090.5000,46.0,0.000000,46.000000
N1,left,4,841.0000,648.4597,1090.5000,47.0,0.000000,47.000000
N1,left,4,841.0000,648.4597,1090.5000,48.0,0.000000,48.000000
N1,left,4,841.0000,648.4597,1090.5000,49.0,0.000000,49.000000
N1,left,4,841.0000,648.4597,1090.5000,50.0,0.000000,50.000000
N1,left,4,841.0000,648.4597,1090.5000,51.0,0.000000,51.000000
N1,left,4,841.0000,648.4597,1090.5000,52.0,0.000000,52.000000
N1,left,4,841.0000,648.4597,1090.5000,53.0,0.000000,53.000000
N1,left,4,841.0000,648.4597,1090.5000,54.0,0.000000,54.000000
N1,left,4,841.0000,648.4597,1090.5000,55.0,0.000000,55.000000
N1,left,4,841.0000,648.4597,1090.5000,56.0,0.000000,56.000000
N1,left,4,841.0000,648.4597,1090.5000,57.0,0.000000,57.000000
N1,left,4,841.0000,648.4597,1090.5000,58.0,0.000000,58.000000
N1,left,4,841.0000,648.4597,1090.5000,59.0,0.000000,59.000000
N1,left,4,841.0000,648.4597,1090.5000,60.0,0.000000,60.000000
N1,left,4,841.0000,648.4597,1090.5000,61.0,0.000000,61.000000
N1,left,4,841.0000,648.4597,1090.5000,62.0,0.000000,62.000000
N1,left,4,841.0000,648.4597,1090.5000,63.0,0.000000,63.000000
N1,left,4,841.0000,648.4597,1090.5000,64.0,0.000000,64.000000
N1,left,4,841.0000,648.4597,1090.5000,65.0,0.000000,65.000000
N1,left,4,841.0000,648.4597,1090.5000,66.0,0.000000,66.000000
N1,left,4,841.0000,648.4597,1090.5000,67.0,0.000000,67.000000
N1,left,4,841.0000,648.4597,1090.5000,68.0,0.000000,68.000000
N1,left,4,841.0000,648.4597,1090.5000,69.0,0.000000,69.000000
N1,left,4,841.0000,648.4597,1090.5000,70.0,0.000000,70.000000
N1,left,4,841.0000,648.4597,1090.5000,71.0,0.000000,71.000000
N1,left,4,841.0000,648.4597,1090.5000,72.0,0.000000,72.000000
N1,left,4,841.0000,648.4597,1090.5000,73.0,0.000000,73.000000
N1,left,4,841.0000,648.4597,1090.5000,74.0,0.000000,74.000000
N1,left,4,841.0000,648.4597,1090.5000,75.0,0.000000,75.000000
N1,left,4,841.0000,648.4597,1090.5000,76.0,0.000000,76.000000
N1,left,4,841.0000,648.4597,1090.5000,77.0,0.000000,77.000000
N1,left,4,841.0000,648.4597,1090.5000,78.0,0.000000,78.000000
N1,left,4,841.0000,648.4597,1090.5000,79.0,0.000000,79.000000
N1,left,4,841.0000,648.4597,1090.5000,80.0,0.000000,80.000000
N1,left,4,841.0000,648.4597,1090.5000,81.0,0.000000,81.000000
N1,left,4,841.0000,648.4597,1090.5000,82.0,0.000000,82.000000
N1,left,4,841.0000,648.4597,1090.5000,83.0,0.000000,83.000000
N1,left,4,841.0000,648.4597,1090.5000,84.0,0.000000,84.000000
N1,left,4,841.0000,648.4597,1090.5000,85.0,0.000000,85.000000
N1,left,4,841.0000,648.4597,1090.5000,86.0,0.000000,86.000000
N1,left,4,841.0000,648.4597,1090.5000,87.0,0.000000,87.000000
N1,left,4,841.0000,648.4597,1090.5000,88.0,0.000000,88.000000
N1,left,4,841.0000,648.4597,1090.5000,89.0,0.000000,89.000000
N1,left,4,841.0000,648.4597,1090.5000,90.0,0.000000,90.000000
N1,left,4,841.0000,648.4597,1090.5000,91.0,0.000000,91.000000
N1,left,4,841.0000,648.4597,1090.5000,92.0,0.000000,92.000000
N1,left,4,841.0000,648.4597,1090.5000,93.0,0.000000,93.000000
N1,left,4,841.0000,648.4597,1090.5000,94.0,0.000000,94.000000
N1,left,4,841.0000,648.4597,1090.5000,95.0,0.000000,95.000000
N1,left,4,841.0000,648.4597,1090.5000,96.0,0.000000,96.000000
N1,left,4,841.0000,648.4597,1090.5000,97.0,0.000000,97.000000
N1,left,4,841.0000,648.4597,1090.5000,98.0,0.000000,98.000000
N1,left,4,841.0000,648.4597,1090.5000,99.0,0.000000,99.000000
N1,left,4,841.0000,648.4597,1090.5000,100.0,0.000000,100.000000
N1,left,4,841.0000,648.4597,1090.5000,101.0,-1.000000,100.000000
N1,left,4,841.0000,648.4597,1090.5000,102.0,-2.000000,100.000000
N1,left,4,841.0000,648.4597,1090.5000,103.0,-3.000000,100.000000
N1,left,4,841.0000,648.4597,1090.5000,104.0,-4.000000,100.000000
N1,left,4,841.0000,648.4597,1090.5000,105.0,-5.000000,100.000000
N1,left,4,841.0000,648.4597,1090.5000,106.0,-6.000000,100.000000
N1,left,4,841.0000,648.4597,1090.5000,107.0,-7.000000,100.000000
N1,left,4,841.0000,648.4597,1090.5000,108.0,-8.000000,100.000000
N1,left,4,841.0000,648.4597,1090.5000,109.0,-9.000000,100.000000
N1,left,4,841.0000,648.4597,1090.5000,110.0,-10.000000,100.000000
N1,left,5,1414.0000,1090.5000,1833.7000,-10.0,0.000000,-10.000000
N1,left,5,1414.0000,1090.5000,1833.7000,-9.0,0.000000,-9.000000
N1,left,5,1414.0000,1090.5000,1833.7000,-8.0,0.000000,-8.000000
N1,left,5,1414.0000,1090.5000,1833.7000,-7.0,0.000000,-7.000000
N1,left,5,1414.0000,1090.5000,1833.7000,-6.0,0.000000,-6.000000
N1,left,5,1414.0000,1090.5000,1833.7000,-5.0,0.000000,-5.000000
N1,left,5,1414.0000,1090.5000,1833.7000,-4.0,0.000000,-4.000000
N1,left,5,1414.0000,1090.5000,1833.7000,-3.0,0.000000,-3.000000
N1,left,5,1414.0000,1090.5000,1833.7000,-2.0,0.000000,-2.000000
N1,left,5,1414.0000,1090.5000,1833.7000,-1.0,0.000000,-1.000000
N1,left,5,1414.0000,1090.5000,1833.7000,0.0,0.000000,0.000000
N1,left,5,1414.0000,1090.5000,1833.7000,1.0,0.000000,1.000000
N1,left,5,1414.0000,1090.5000,1833.7000,2.0,0.000000,2.000000
N1,left,5,1414.0000,1090.5000,1833.7000,3.0,0.000000,3.000000
N1,left,5,1414.0000,1090.5000,1833.7000,4.0,0.000000,4.000000
N1,left,5,1414.0000,1090.5000,1833.7000,5.0,0.000000,5.000000
N1,left,5,1414.0000,1090.5000,1833.7000,6.0,0.000000,6.000000
N1,left,5,1414.0000,1090.5000,1833.7000,7.0,0.000000,7.000000
N1,left,5,1414.0000,1090.5000,1833.7000,8.0,0.000000,8.000000
N1,left,5,1414.0000,1090.5000,1833.7000,9.0,0.000000,9.000000
N1,left,5,1414.0000,1090.5000,1833.7000,10.0,0.000000,10.000000
N1,left,5,1414.0000,1090.5000,1833.7000,11.0,0.000000,11.000000
N1,left,5,1414.0000,1090.5000,1833.7000,12.0,0.000000,12.000000
N1,left,5,1414.0000,1090.5000,1833.7000,13.0,0.000000,13.000000
N1,left,5,1414.0000,1090.5000,1833.7000,14.0,0.000000,14.000000
N1,left,5,1414.0000,1090.5000,1833.7000,15.0,0.000000,15.000000
N1,left,5,1414.0000,1090.5000,1833.7000,16.0,0.000000,16.000000
N1,left,5,1414.0000,1090.5000,1833.7000,17.0,0.000000,17.000000
N1,left,5,1414.0000,1090.5000,1833.7000,18.0,0.000000,18.000000
N1,left,5,1414.0000,1090.5000,1833.7000,19.0,0.000000,19.000000
N1,left,5,1414.0000,1090.5000,1833.7000,20.0,0.000000,20.000000
N1,left,5,1414.0000,1090.5000,1833.7000,21.0,0.000000,21.000000
N1,left,5,1414.0000,1090.5000,1833.7000,22.0,0.000000,22.000000
N1,left,5,1414.0000,1090.5000,1833.7000,23.0,0.000000,23.000000
N1,left,5,1414.0000,1090.5000,1833.7000,24.0,0.000000,24.000000
N1,left,5,1414.0000,1090.5000,1833.7000,25.0,0.000000,25.000000
N1,left,5,1414.0000,1090.5000,1833.7000,26.0,0.000000,26.000000
N1,left,5,1414.0000,1090.5000,1833.7000,27.0,0.000000,27.000000
N1,left,5,1414.0000,1090.5000,1833.7000,28.0,0.000000,28.000000
N1,left,5,1414.0000,1090.5000,1833.7000,29.0,0.000000,29.000000
N1,left,5,1414.0000,1090.5000,1833.7000,30.0,0.000000,30.000000
N1,left,5,1414.0000,1090.5000,1833.7000,31.0,0.000000,31.000000
N1,left,5,1414.0000,1090.5000,1833.7000,32.0,0.000000,32.000000
N1,left,5,1414.0000,1090.5000,1833.7000,33.0,0.000000,33.000000
N1,left,5,1414.0000,1090.5000,1833.7000,34.0,0.000000,34.000000
N1,left,5,1414.0000,1090.5000,1833.7000,35.0,0.000000,35.000000
N1,left,5,1414.0000,1090.5000,1833.7000,36.0,0.000000,36.000000
N1,left,5,1414.0000,1090.5000,1833.7000,37.0,0.000000,37.000000
N1,left,5,1414.0000,1090.5000,1833.7000,38.0,0.000000,38.000000
N1,left,5,1414.0000,1090.5000,1833.7000,39.0,0.000000,39.000000
N1,left,5,1414.0000,1090.5000,1833.7000,40.0,0.000000,40.000000
N1,left,5,1414.0000,1090.5000,1833.7000,41.0,0.000000,41.000000
N1,left,5,1414.0000,1090.5000,1833.7000,42.0,0.000000,42.000000
N1,left,5,1414.0000,1090.5000,1833.7000,43.0,0.000000,43.000000
N1,left,5,1414.0000,1090.5000,1833.7000,44.0,0.000000,44.000000
N1,left,5,1414.0000,1090.5000,1833.7000,45.0,0.000000,45.000000
N1,left,5,1414.0000,1090.5000,1833.7000,46.0,0.000000,46.000000
N1,left,5,1414.0000,1090.5000,1833.7000,47.0,0.000000,47.000000
N1,left,5,1414.0000,1090.5000,1833.7000,48.0,0.000000,48.000000
N1,left,5,1414.0000,1090.5000,1833.7000,49.0,0.000000,49.000000
N1,left,5,1414.0000,1090.5000,1833.7000,50.0,0.000000,50.000000
N1,left,5,1414.0000,1090.5000,1833.7000,51.0,0.000000,51.000000
N1,left,5,1414.0000,1090.5000,1833.7000,52.0,0.000000,52.000000
N1,left,5,1414.0000,1090.5000,1833.7000,53.0,0.000000,53.000000
N1,left,5,1414.0000,1090.5000,1833.7000,54.0,0.000000,54.000000
N1,left,5,1414.0000,1090.5000,1833.7000,55.0,0.000000,55.000000
N1,left,5,1414.0000,1090.5000,1833.7000,56.0,0.000000,56.000000
N1,left,5,1414.0000,1090.5000,1833.7000,57.0,0.000000,57.000000
N1,left,5,1414.0000,1090.5000,1833.7000,58.0,0.000000,58.000000
N1,left,5,1414.0000,1090.5000,1833.7000,59.0,0.000000,59.000000
N1,left,5,1414.0000,1090.5000,1833.7000,60.0,0.000000,60.000000
N1,left,5,1414.0000,1090.5000,1833.7000,61.0,0.000000,61.000000
N1,left,5,1414.0000,1090.5000,1833.7000,62.0,0.000000,62.000000
N1,left,5,1414.0000,1090.5000,1833.7000,63.0,0.000000,63.000000
N1,left,5,1414.0000,1090.5000,1833.7000,64.0,0.000000,64.000000
N1,left,5,1414.0000,1090.5000,1833.7000,65.0,0.000000,65.000000
N1,left,5,1414.0000,1090.5000,1833.7000,66.0,0.000000,66.000000
N1,left,5,1414.0000,1090.5000,1833.7000,67.0,0.000000,67.000000
N1,left,5,1414.0000,1090.5000,1833.7000,68.0,0.000000,68.000000
N1,left,5,1414.0000,1090.5000,1833.7000,69.0,0.000000,69.000000
N1,left,5,1414.0000,1090.5000,1833.7000,70.0,0.000000,70.000000
N1,left,5,1414.0000,1090.5000,1833.7000,71.0,0.000000,71.000000
N1,left,5,1414.0000,1090.5000,1833.7000,72.0,0.000000,72.000000
N1,left,5,1414.0000,1090.5000,1833.7000,73.0,0.000000,73.000000
N1,left,5,1414.0000,1090.5000,1833.7000,74.0,0.000000,74.000000
N1,left,5,1414.0000,1090.5000,1833.7000,75.0,0.000000,75.000000
N1,left,5,1414.0000,1090.5000,1833.7000,76.0,0.000000,76.000000
N1,left,5,1414.0000,1090.5000,1833.7000,77.0,0.000000,77.000000
N1,left,5,1414.0000,1090.5000,1833.7000,78.0,0.000000,78.000000
N1,left,5,1414.0000,1090.5000,1833.7000,79.0,0.000000,79.000000
N1,left,5,1414.0000,1090.5000,1833.7000,80.0,0.000000,80.000000
N1,left,5,1414.0000,1090.5000,1833.7000,81.0,0.000000,81.000000
N1,left,5,1414.0000,1090.5000,1833.7000,82.0,0.000000,82.000000
N1,left,5,1414.0000,1090.5000,1833.7000,83.0,0.000000,83.000000
N1,left,5,1414.0000,1090.5000,1833.7000,84.0,0.000000,84.000000
N1,left,5,1414.0000,1090.5000,1833.7000,85.0,0.000000,85.000000
N1,left,5,1414.0000,1090.5000,1833.7000,86.0,0.000000,86.000000
N1,left,5,1414.0000,1090.5000,1833.7000,87.0,0.000000,87.000000
N1,left,5,1414.0000,1090.5000,1833.7000,88.0,0.000000,88.000000
N1,left,5,1414.0000,1090.5000,1833.7000,89.0,0.000000,89.000000
N1,left,5,1414.0000,1090.5000,1833.7000,90.0,0.000000,90.000000
N1,left,5,1414.0000,1090.5000,1833.7000,91.0,0.000000,91.000000
N1,left,5,1414.0000,1090.5000,1833.7000,92.0,0.000000,92.000000
N1,left,5,1414.0000,1090.5000,1833.7000,93.0,0.000000,93.000000
N1,left,5,1414.0000,1090.5000,1833.7000,94.0,0.000000,94.000000
N1,left,5,1414.0000,1090.5000,1833.7000,95.0,0.000000,95.000000
N1,left,5,1414.0000,1090.5000,1833.7000,96.0,0.000000,96.000000
N1,left,5,1414.0000,1090.5000,1833.7000,97.0,0.000000,97.000000
N1,left,5,1414.0000,1090.5000,1833.7000,98.0,0.000000,98.000000
N1,left,5,1414.0000,1090.5000,1833.7000,99.0,0.000000,99.000000
N1,left,5,1414.0000,1090.5000,1833.7000,100.0,0.000000,100.000000
N1,left,5,1414.0000,1090.5000,1833.7000,101.0,-1.000000,100.000000
N1,left,5,1414.0000,1090.5000,1833.7000,102.0,-2.000000,100.000000
N1,left,5,1414.0000,1090.5000,1833.7000,103.0,-3.000000,100.000000
N1,left,5,1414.0000,1090.5000,1833.7000,104.0,-4.000000,100.000000
N1,left,5,1414.0000,1090.5000,1833.7000,105.0,-5.000000,100.000000
N1,left,5,1414.0000,1090.5000,1833.7000,106.0,-6.000000,100.000000
N1,left,5,1414.0000,1090.5000,1833.7000,107.0,-7.000000,100.000000
N1,left,5,1414.0000,1090.5000,1833.7000,108.0,-8.000000,100.000000
N1,left,5,1414.0000,1090.5000,1833.7000,109.0,-9.000000,100.000000
N1,left,5,1414.0000,1090.5000,1833.7000,110.0,-10.000000,100.000000
N1,left,6,2378.0000,1833.7000,3084.2000,-10.0,4.905859,-5.094141
N1,left,6,2378.0000,1833.7000,3084.2000,-9.0,4.905859,-4.094141
N1,left,6,2378.0000,1833.7000,3084.2000,-8.0,4.905859,-3.094141
N1,left,6,2378.0000,1833.7000,3084.2000,-7.0,4.905859,-2.094141
N1,left,6,2378.0000,1833.7000,3084.2000,-6.0,4.905859,-1.094141
N1,left,6,2378.0000,1833.7000,3084.2000,-5.0,4.905859,-0.094141
N1,left,6,2378.0000,1833.7000,3084.2000,-4.0,4.905859,0.905859
N1,left,6,2378.0000,1833.7000,3084.2000,-3.0,4.905859,1.905859
N1,left,6,2378.0000,1833.7000,3084.2000,-2.0,4.905859,2.905859
N1,left,6,2378.0000,1833.7000,3084.2000,-1.0,4.905859,3.905859
N1,left,6,2378.0000,1833.7000,3084.2000,0.0,4.905859,4.905859
N1,left,6,2378.0000,1833.7000,3084.2000,1.0,4.905859,5.905859
N1,left,6,2378.0000,1833.7000,3084.2000,2.0,4.905859,6.905859
N1,left,6,2378.0000,1833.7000,3084.2000,3.0,4.905859,7.905859
N1,left,6,2378.0000,1833.7000,3084.2000,4.0,4.905859,8.905859
N1,left,6,2378.0000,1833.7000,3084.2000,5.0,4.905859,9.905859
N1,left,6,2378.0000,1833.7000,3084.2000,6.0,4.905859,10.905859
N1,left,6,2378.0000,1833.7000,3084.2000,7.0,4.905859,11.905859
N1,left,6,2378.0000,1833.7000,3084.2000,8.0,4.905859,12.905859
N1,left,6,2378.0000,1833.7000,3084.2000,9.0,4.905859,13.905859
N1,left,6,2378.0000,1833.7000,3084.2000,10.0,4.905859,14.905859
N1,left,6,2378.0000,1833.7000,3084.2000,11.0,4.905859,15.905859
N1,left,6,2378.0000,1833.7000,3084.2000,12.0,4.905859,16.905859
N1,left,6,2378.0000,1833.7000,3084.2000,13.0,4.905859,17.905859
N1,left,6,2378.0000,1833.7000,3084.2000,14.0,4.905859,18.905859
N1,left,6,2378.0000,1833.7000,3084.2000,15.0,4.905859,19.905859
N1,left,6,2378.0000,1833.7000,3084.2000,16.0,4.905859,20.905859
N1,left,6,2378.0000,1833.7000,3084.2000,17.0,4.905859,21.905859
N1,left,6,2378.0000,1833.7000,3084.2000,18.0,4.905859,22.905859
N1,left,6,2378.0000,1833.7000,3084.2000,19.0,4.905859,23.905859
N1,left,6,2378.0000,1833.7000,3084.2000,20.0,4.905859,24.905859
N1,left,6,2378.0000,1833.7000,3084.2000,21.0,4.905859,25.905859
N1,left,6,2378.0000,1833.7000,3084.2000,22.0,4.905859,26.905859
N1,left,6,2378.0000,1833.7000,3084.2000,23.0,4.905859,27.905859
N1,left,6,2378.0000,1833.7000,3084.2000,24.0,4.905859,28.905859
N1,left,6,2378.0000,1833.7000,3084.2000,25.0,4.905859,29.905859
N1,left,6,2378.0000,1833.7000,3084.2000,26.0,4.905859,30.905859
N1,left,6,2378.0000,1833.7000,3084.2000,27.0,4.905859,31.905859
N1,left,6,2378.0000,1833.7000,3084.2000,28.0,4.905859,32.905859
N1,left,6,2378.0000,1833.7000,3084.2000,29.0,4.905859,33.905859
N1,left,6,2378.0000,1833.7000,3084.2000,30.0,4.905859,34.905859
N1,left,6,2378.0000,1833.7000,3084.2000,31.0,4.905859,35.905859
N1,left,6,2378.0000,1833.7000,3084.2000,32.0,4.905859,36.905859
N1,left,6,2378.0000,1833.7000,3084.2000,33.0,4.905859,37.905859
N1,left,6,2378.0000,1833.7000,3084.2000,34.0,4.905859,38.905859
N1,left,6,2378.0000,1833.7000,3084.2000,35.0,4.905859,39.905859
N1,left,6,2378.0000,1833.7000,3084.2000,36.0,4.905859,40.905859
N1,left,6,2378.0000,1833.7000,3084.2000,37.0,4.905859,41.905859
N1,left,6,2378.0000,1833.7000,3084.2000,38.0,4.905859,42.905859
N1,left,6,2378.0000,1833.7000,3084.2000,39.0,4.905859,43.905859
N1,left,6,2378.0000,1833.7000,3084.2000,40.0,4.905859,44.905859
N1,left,6,2378.0000,1833.7000,3084.2000,41.0,4.905859,45.905859
N1,left,6,2378.0000,1833.7000,3084.2000,42.0,4.905859,46.905859
N1,left,6,2378.0000,1833.7000,3084.2000,43.0,4.905859,47.905859
N1,left,6,2378.0000,1833.7000,3084.2000,44.0,4.905859,48.905859
N1,left,6,2378.0000,1833.7000,3084.2000,45.0,4.905859,49.905859
N1,left,6,2378.0000,1833.7000,3084.2000,46.0,4.905859,50.905859
N1,left,6,2378.0000,1833.7000,3084.2000,47.0,4.905859,51.905859
N1,left,6,2378.0000,1833.7000,3084.2000,48.0,4.905859,52.905859
N1,left,6,2378.0000,1833.7000,3084.2000,49.0,4.905859,53.905859
N1,left,6,2378.0000,1833.7000,3084.2000,50.0,4.905859,54.905859
N1,left,6,2378.0000,1833.7000,3084.2000,51.0,4.905859,55.905859
N1,left,6,2378.0000,1833.7000,3084.2000,52.0,4.905859,56.905859
N1,left,6,2378.0000,1833.7000,3084.2000,53.0,4.905859,57.905859
N1,left,6,2378.0000,1833.7000,3084.2000,54.0,4.905859,58.905859
N1,left,6,2378.0000,1833.7000,3084.2000,55.0,4.905859,59.905859
N1,left,6,2378.0000,1833.7000,3084.2000,56.0,4.905859,60.905859
N1,left,6,2378.0000,1833.7000,3084.2000,57.0,4.905859,61.905859
N1,left,6,2378.0000,1833.7000,3084.2000,58.0,4.905859,62.905859
N1,left,6,2378.0000,1833.7000,3084.2000,59.0,4.905859,63.905859
N1,left,6,2378.0000,1833.7000,3084.2000,60.0,4.905859,64.905859
N1,left,6,2378.0000,1833.7000,3084.2000,61.0,4.905859,65.905859
N1,left,6,2378.0000,1833.7000,3084.2000,62.0,4.905859,66.905859
N1,left,6,2378.0000,1833.7000,3084.2000,63.0,4.905859,67.905859
N1,left,6,2378.0000,1833.7000,3084.2000,64.0,4.905859,68.905859
N1,left,6,2378.0000,1833.7000,3084.2000,65.0,4.905859,69.905859
N1,left,6,2378.0000,1833.7000,3084.2000,66.0,4.905859,70.905859
N1,left,6,2378.0000,1833.7000,3084.2000,67.0,4.905859,71.905859
N1,left,6,2378.0000,1833.7000,3084.2000,68.0,4.905859,72.905859
N1,left,6,2378.0000,1833.7000,3084.2000,69.0,4.905859,73.905859
N1,left,6,2378.0000,1833.7000,3084.2000,70.0,4.905859,74.905859
N1,left,6,2378.0000,1833.7000,3084.2000,71.0,4.905859,75.905859
N1,left,6,2378.0000,1833.7000,3084.2000,72.0,4.905859,76.905859
N1,left,6,2378.0000,1833.7000,3084.2000,73.0,4.905859,77.905859
N1,left,6,2378.0000,1833.7000,3084.2000,74.0,4.905859,78.905859
N1,left,6,2378.0000,1833.7000,3084.2000,75.0,4.905859,79.905859
N1,left,6,2378.0000,1833.7000,3084.2000,76.0,4.905859,80.905859
N1,left,6,2378.0000,1833.7000,3084.2000,77.0,4.905859,81.905859
N1,left,6,2378.0000,1833.7000,3084.2000,78.0,4.905859,82.905859
N1,left,6,2378.0000,1833.7000,3084.2000,79.0,4.905859,83.905859
N1,left,6,2378.0000,1833.7000,3084.2000,80.0,4.905859,84.905859
N1,left,6,2378.0000,1833.7000,3084.2000,81.0,4.905859,85.905859
N1,left,6,2378.0000,1833.7000,3084.2000,82.0,4.905859,86.905859
N1,left,6,2378.0000,1833.7000,3084.2000,83.0,4.905859,87.905859
N1,left,6,2378.0000,1833.7000,3084.2000,84.0,4.905859,88.905859
N1,left,6,2378.0000,1833.7000,3084.2000,85.0,4.905859,89.905859
N1,left,6,2378.0000,1833.7000,3084.2000,86.0,4.905859,90.905859
N1,left,6,2378.0000,1833.7000,3084.2000,87.0,4.905859,91.905859
N1,left,6,2378.0000,1833.7000,3084.2000,88.0,4.905859,92.905859
N1,left,6,2378.0000,1833.7000,3084.2000,89.0,4.905859,93.905859
N1,left,6,2378.0000,1833.7000,3084.2000,90.0,4.905859,94.905859
N1,left,6,2378.0000,1833.7000,3084.2000,91.0,4.905859,95.905859
N1,left,6,2378.0000,1833.7000,3084.2000,92.0,4.905859,96.905859
N1,left,6,2378.0000,1833.7000,3084.2000,93.0,4.905859,97.905859
N1,left,6,2378.0000,1833.7000,3084.2000,94.0,4.905859,98.905859
N1,left,6,2378.0000,1833.7000,3084.2000,95.0,4.905859,99.905859
N1,left,6,2378.0000,1833.7000,3084.2000,96.0,4.000000,100.000000
N1,left,6,2378.0000,1833.7000,3084.2000,97.0,3.000000,100.000000
N1,left,6,2378.0000,1833.7000,3084.2000,98.0,2.000000,100.000000
N1,left,6,2378.0000,1833.7000,3084.2000,99.0,1.000000,100.000000
N1,left,6,2378.0000,1833.7000,3084.2000,100.0,0.000000,100.000000
N1,left,6,2378.0000,1833.7000,3084.2000,101.0,-1.000000,100.000000
N1,left,6,2378.0000,1833.7000,3084.2000,102.0,-2.000000,100.000000
N1,left,6,2378.0000,1833.7000,3084.2000,103.0,-3.000000,100.000000
N1,left,6,2378.0000,1833.7000,3084.2000,104.0,-4.000000,100.000000
N1,left,6,2378.0000,1833.7000,3084.2000,105.0,-5.000000,100.000000
N1,left,6,2378.0000,1833.7000,3084.2000,106.0,-6.000000,100.000000
N1,left,6,2378.0000,1833.7000,3084.2000,107.0,-7.000000,100.000000
N1,left,6,2378.0000,1833.7000,3084.2000,108.0,-8.000000,100.000000
N1,left,6,2378.0000,1833.7000,3084.2000,109.0,-9.000000,100.000000
